Menu Item,Avg. Sales Per Hr,Deal Percent,Target Sales Per Hr,Length of Deal,Monthly Sales,CrowdSize,DealCount
SteelBlue,36.768603091480045,13.325469096138633,34.43642583784763,3.37125811322392,582.4919237338106,57,17
FloralWhite,36.57513377612486,12.15858523387948,33.55169913754013,5.453969474611709,640.7861663983061,54,7
Green,35.669935165958194,11.226545663510619,31.818616566769066,3.7558693892629655,446.41867337013565,13,11
PaleGoldenRod,37.74560774187829,12.461135435006733,32.36312129411639,4.664258497238649,570.6300980875259,58,11
Navy,36.876313233417314,9.846124908736233,33.191570884444964,3.8066709485629935,423.3083340974698,13,12
Coral,36.897294609068695,13.32541218598226,32.19249882778649,5.049927474652407,616.6602860166828,25,15
DarkGreen,37.744699695149066,13.677245841523792,32.60790271932764,2.871947536151015,530.3624688854229,28,12
LightSteelBlue,37.02687697079434,11.644969546399302,32.26200310699493,3.2367328142505314,442.3631173838644,50,9
Aquamarine,37.55088041321525,13.485008988077054,32.271848280874984,3.086337272317325,511.9798599920658,29,16
DarkViolet,38.4194685327455,11.620996507575207,33.79512493081247,4.559699083258959,560.4437921717631,38,9
MediumSpringGreen,37.78903634703417,13.014459152355206,31.654809675692764,3.0102097779609496,475.2634237275485,59,14
OliveDrab,35.675727630820134,11.466984219092824,33.07773079450243,1.8092295917763104,374.2696745439231,55,5
Purple,38.71707629773135,11.684904192367506,31.312349599444342,3.594295099901167,463.5914180279406,35,19
BlueViolet,36.62077385548951,12.09396635537946,32.87273861448019,3.0491957437894315,471.602884392892,35,12
RoyalBlue,35.7218273299056,14.325654943309248,33.708153408093004,3.6343402240734415,626.018672655394,43,9
DarkSeaGreen,39.06886445133981,12.914846634589114,33.908565031728365,1.4823596439649784,432.47206125141577,8,15
AntiqueWhite,35.74277912557426,9.8244017703894,32.31290974594309,2.921350140816143,356.6155678900057,20,7
Blue,38.55103028983871,12.807751833234732,34.39432664844985,1.8100798764120296,467.4278485003528,39,9
FloralWhite,37.26387556144864,13.058277927143259,32.42330472721988,3.3731046739911137,503.2173931191066,10,8
Navy,37.03479128933126,10.534553499461076,33.539396346976595,2.2147975193939367,378.47356644790113,55,5
DarkOrange,35.94639914639546,11.143433077943628,33.37401692609311,5.454463277564527,584.2183134866807,9,10
Aqua,34.81063145023747,10.982805534662877,33.794755944865194,3.2018017221749915,451.7278633175868,56,8
Ivory,37.24032955207884,11.153966054877387,33.7709000976483,4.729484541572504,557.6341089957289,18,10
LavenderBlush,36.19083323650043,11.947175323941774,31.309192640891823,3.205529764506833,432.7207178399336,50,17
Cyan,37.0616887661275,11.47056500466582,33.612563354981084,3.802511438790271,506.42385996980016,23,11
Tan,38.61733445368848,11.03785041365591,33.39826012958678,4.116340467131812,510.1598172791045,50,5
PaleVioletRed,35.62658733096311,11.167356897497287,33.622591840455804,5.462500764129898,587.5747994806404,12,14
LightPink,35.97656497174036,11.562936246652605,30.4925366965402,1.4816166268553612,282.4712457199145,54,19
Thistle,36.98591347608606,12.227728279686652,31.904857131013607,3.771420131891554,473.94985742281614,56,17
CadetBlue,38.06692960186935,13.18681287300118,33.0264203526517,2.898299577888636,489.9080530975354,42,12
AntiqueWhite,37.80697766984659,13.394451788942055,32.975192902963855,3.5690465158585187,541.9722037582585,33,19
GhostWhite,36.92504303887864,11.851398743073142,30.81620064887634,1.0845853030221226,266.086340948469,33,15
DarkOrchid,36.57503097579012,12.266503838947587,33.91401511732236,3.0234744460455456,494.68715581028533,41,10
DarkGray,36.33952101023726,13.459222289832475,33.30267220801569,5.56638489205681,689.7876041747194,21,7
Gainsboro,36.25781911850192,11.792971821961505,31.91207592920061,2.3951681299791368,387.5347163057077,55,8
DarkSalmon,37.36839124072731,10.98574015235435,32.40855895733437,3.5048334855202996,441.89663151788625,31,13
Ivory,36.5170857636486,12.637557159364276,32.64461690576892,5.226687712532106,604.8413188212228,50,9
MediumSlateBlue,35.46240008104617,8.508152176032603,34.10227850874102,1.8382107022501144,302.18954780965197,34,14
Cyan,36.54860515461888,11.656592033851751,33.24850620315415,3.3634113937857366,479.61481167314247,33,10
SeaGreen,36.54759627699104,11.9668980767806,34.72908016563062,2.957448756503683,506.132342437705,12,14
Purple,36.315763151803424,11.80298577760313,30.3931845423455,2.0838141920346707,319.9288698031936,33,13
LightBlue,35.622530591605994,12.677401437121036,33.3841105711181,3.680847338174777,528.3092250312227,49,6
Brown,37.87095205416159,13.032534975943193,32.878474365657695,4.693732057983858,610.1280331303979,19,7
Chocolate,37.53453024067718,12.44761745405695,34.50141785278397,4.008352234634593,584.1058850493532,37,14
Thistle,37.27757337619507,12.235659245108506,33.56647438959015,2.5320440615078934,466.4211988217437,13,19
Purple,36.60950715426321,10.973162084317348,32.8487928288471,2.8709869096996963,404.82452887268687,35,7
MistyRose,36.90022076162611,13.665769794267847,33.53186013061325,3.515688256202335,564.7909690079206,5,12
Indigo,37.19419104646396,13.391120179234008,33.41906734548329,4.069916618589859,596.516697973153,12,19
Gold,38.296110372778266,12.96832561098067,32.495418773654315,1.2004838567566694,368.6547849470645,48,19
PeachPuff,37.333107418297075,12.968893130527091,33.67402747501462,3.22945090446699,542.4124767293989,13,15
LightSalmon,36.14579171248221,10.732131340303663,33.264632073163924,4.086566338485993,478.2621263968358,27,19
DarkOrange,37.646291787430776,10.952353380458653,32.76245596030955,4.019470351595002,473.360495571661,37,18
SlateBlue,37.22939451627661,12.60888879370027,33.47947160188164,4.205903889533483,559.1990479544187,36,11
MintCream,36.31272657154038,13.039511025284968,33.785207205733194,2.0181946292873114,447.1876443054185,52,7
NavajoWhite,38.442766686805065,10.999683661085923,33.21718784289895,4.2438128167261855,505.2300682820706,56,6
Tomato,37.38718052656558,13.278956228597714,31.128090049616628,4.626075291951958,557.2526867470547,6,10
DarkSeaGreen,38.04031366664072,10.62794922615627,33.36951735608769,3.0029570228338396,422.3687366068265,14,15
Lavender,35.92159518889928,13.185181167368498,32.837893053239185,1.8235951829918036,445.06218550892487,6,16
DodgerBlue,37.08884657968332,11.351049011250833,30.57436368417137,4.078308001651641,442.0644137580657,33,12
Wheat,37.1088163801084,12.954811454937932,32.27459383033916,3.689916615447592,533.0400601788124,54,7
MediumVioletRed,37.935189045959156,11.73704063527238,33.14423399987652,2.1901321853800533,424.2028270990325,30,9
Magenta,35.86244707788159,11.887345302061831,33.4855197629536,3.2067566975868704,498.635598489176,22,10
SeaShell,36.595867945874545,10.757130926114415,31.97648006146129,1.9770071278430592,330.5944460341002,33,10
HoneyDew,39.24880390433504,11.612650769570312,32.13386240984833,3.3492453825271813,443.4418600624623,21,12
LightCyan,38.269060691470244,11.979061483915341,32.302553103111435,3.532861579556476,478.60091594433294,17,18
Khaki,37.4289973693919,12.461147444665412,31.82797905546526,2.9747368150832405,440.0027475469415,38,8
Crimson,38.0706642585136,10.079463451952432,32.018074010632084,2.6181653103960847,357.7831107453153,38,11
White,37.33224074655335,12.589240561061525,32.997459002491695,2.8040136926903942,476.139246872566,36,12
RoyalBlue,36.773861369930785,14.2880145907663,31.81642833419931,2.9644978762354017,501.12249150365636,15,17
DarkViolet,37.76668677332467,11.917115695587759,34.46151473966461,4.3508878437244665,592.6884532021675,25,13
DarkSeaGreen,35.77778217066089,11.40964461636565,32.34279623166797,3.8724320418689104,486.0834255029927,25,13
Navy,37.95780983454751,12.815392648610313,32.30274837339047,4.615426306527649,576.0252441251166,8,10
Gray,37.84065507750671,11.673229254101276,33.06644065628263,2.727209453758874,442.7228915742714,48,6
Purple,37.977388737979744,10.61053651970745,33.89464038846548,3.537123879902206,461.7909590614097,7,17
RosyBrown,35.82346666642285,12.506548190327935,32.765664587506606,3.1265094896599996,488.38752578014504,17,19
White,37.83397172859896,11.304462307422886,33.76981237165136,5.137816745950984,593.1564014822196,36,15
MediumTurquoise,34.897827688311345,10.886921180951674,31.812482559724263,3.1286388557446334,392.81034498379717,23,5
Bisque,36.37750903434099,12.095889485093474,32.00850451785513,3.1789524050534483,443.19722102875534,45,6
SaddleBrown,37.33359061333867,12.692661429739385,33.30433661798984,3.827375915107567,535.4807751896418,9,5
YellowGreen,38.19748324839899,11.386775551280653,32.189844729273545,4.808320372869162,533.3965537868428,37,9
LavenderBlush,36.88119240747175,10.728418539377822,34.9356051056443,4.048510087289211,532.1274491097012,25,10
IndianRed,35.90025278215821,11.936895159842095,33.55165060797954,4.5433324132930855,558.9481123879059,55,6
DarkKhaki,35.12882235312117,12.717995102314037,32.386968674631895,3.4810621331251683,508.771906741518,39,9
SaddleBrown,35.9745781075859,10.969802874106238,33.34450868519732,2.627624971434411,403.7669020956173,37,11
Orchid,37.763690402803434,13.420545742201176,33.6727578867203,4.794312263402833,640.5840618984408,18,12
DarkCyan,37.49189221040693,11.85468192110211,34.00207092262163,2.7618619263014166,461.6282783910862,19,19
Aquamarine,35.716269159517005,11.918859709324536,32.65539704223188,2.1596760229888288,382.41610786547517,28,8
Brown,37.65040020345744,13.149669557991398,32.054261851184755,4.1956144126751305,561.874657668983,56,13
DarkMagenta,36.04898625036686,12.685393899848075,33.22877226969563,2.139403004485981,444.5761441337301,53,15
Cornsilk,39.045155696388115,10.347876945661575,32.07759004432913,3.4345597225409197,401.03313521910604,12,5
LightSalmon,36.91495154541398,9.316289204373824,33.981005579787784,2.8684281816397523,384.3260571375157,9,17
Chocolate,35.444264696393994,12.581547729914535,34.17951756796679,3.1370689754806818,527.7829957560522,46,7
PaleVioletRed,37.922703809566,11.764447589452988,32.60273898042012,3.5258064121952244,482.14499687576796,50,7
Wheat,38.00182746752369,12.644202118863694,32.03054971621298,5.038107493844868,594.2744834186118,17,7
OldLace,36.841491638054855,11.832112231483734,33.100357750772915,3.6122391519937,502.0925279023197,54,9
SlateBlue,35.93896250240334,10.441235061603203,32.99059904291544,2.895075162804356,407.65717875932603,17,15
Orchid,36.23210980258421,12.729719510423308,34.385820292995376,5.705940716620837,708.9351848669818,54,8
MediumAquaMarine,37.90601452014432,9.477777607959725,34.357196268204405,5.0470225513951,531.9615505451646,56,16
SeaGreen,37.763041081545246,10.163179060052556,33.70511279750195,4.778973636034999,521.2407802357949,20,13
MediumSpringGreen,38.11045690682496,11.608997936221535,32.404295045983574,2.9665588846599196,447.36902719933136,48,11
LightSeaGreen,36.956965425094104,11.268259230574026,31.82934645592113,2.6689197733345025,385.152337987975,20,16
DarkKhaki,37.08831936433477,11.163159542913276,31.36621216718769,3.620354588804087,430.5888825564849,31,14
SaddleBrown,38.04345265084128,10.101632204781014,31.447446494127817,4.238296188412728,418.602742095224,52,13
Turquoise,36.90818962373682,12.76153127820102,33.58294683702328,2.4793398232086954,478.9514047578856,15,8
AntiqueWhite,37.68546548721554,12.055340161330117,32.39742194430904,3.506967573635258,483.79652206149285,30,15
GoldenRod,35.78392374450292,11.935934966559186,35.03744996157605,3.3101503465768563,538.941974531203,40,16
Teal,36.66579136924871,12.451200012438312,32.78494023263413,3.5358024678738285,486.1637990666317,52,8
Bisque,38.29572526401705,12.284467067067206,33.9717220376126,1.1304769604319769,385.0950070687634,20,15
PaleGreen,35.550772266806135,12.782171794760187,33.38599019075222,3.2287176862706497,527.7837897574573,36,5
RosyBrown,37.951946317735135,12.960307128914414,33.556555671402755,3.3459223210048927,547.1907493518986,56,13
Crimson,37.34573893439929,9.95399500605983,33.58737339024554,3.2156668270219866,410.6029439492151,57,13
Brown,35.42933438847124,13.130021664776669,34.18818406101828,3.7905521368804433,583.9778019715427,22,14
Gold,36.18913179541947,11.520566788562215,33.59396354804201,3.5612152714310823,474.53232943988985,26,16
SeaGreen,34.574027587189626,10.972554314292411,33.236265721508744,2.9316195346511518,414.9350606518193,36,6
LightYellow,38.95246252162796,13.53191346185937,33.20891970058922,3.0465406206892376,550.8133677324173,9,9
LemonChiffon,34.487184747742425,12.039502370469926,33.63781167586591,2.739200466766662,458.78113168424994,43,7
DarkOrange,36.170494202480995,10.942069621017652,33.59048580327403,2.783963128204522,407.54216801343483,36,15
LightCyan,37.02715036476953,12.664192622515644,34.195508030962635,4.330407444211276,581.3089328794999,25,19
Gray,36.882149081506796,11.730661394277833,35.860236513353094,3.41620997759013,546.5566668627299,44,17
MediumVioletRed,37.31770494919685,11.918670307379347,33.48193057257537,3.3363393820041853,503.1750851912004,16,12
OrangeRed,37.128039498322295,11.514949066574864,33.25823783380398,4.6628453040025635,549.1315732872171,42,13
DeepPink,36.155336204959546,12.418113202231623,32.319857972167306,3.2220807667609574,482.83098586170166,21,14
DeepPink,38.381955972136154,13.887275413385506,32.430838579082014,3.772969024644708,557.6082620533542,55,8
GhostWhite,37.86921693600857,12.846499067474367,31.44597248275779,3.4201495301648563,484.87696493512857,29,13
Green,35.56543623713973,10.889828283005027,35.74266980593494,6.115198945760052,669.9871405017029,27,13
CadetBlue,36.04620351842453,12.914570094327916,34.012619460656374,3.488029991222592,547.7099885778624,39,16
DarkOliveGreen,38.918748541019504,11.568526641744768,34.14039342796294,4.082855278762214,537.8252822957112,28,17
IndianRed,37.19936752783635,11.971750786570597,32.37798965892753,2.8296995751470893,408.2169017707518,31,5
Snow,37.32981862521235,13.078692439536418,33.17233109074306,5.4054064672295095,663.0748176067602,38,8
DarkSeaGreen,36.51734612004179,11.956426484854195,33.24732220295966,3.4517507098331026,506.37586675019753,25,11
BlueViolet,37.30596141998359,13.252737094184225,33.598913339294036,2.9355772737404866,528.4193296952955,57,16
OliveDrab,38.31564796064117,13.093537281195054,33.08529799058909,4.75036007144446,632.1235881419657,25,10
MediumSpringGreen,36.68836654250485,12.527471744522867,32.27844334791965,3.5314023030588984,488.2702979651482,27,19
MediumSlateBlue,37.05261630809583,11.235968954252515,33.441553044751224,3.904479379627935,508.7357409506604,36,7
GhostWhite,35.569170317446186,12.074830167957375,32.86530120924307,2.399079789790412,411.1869635742789,47,17
Purple,38.50588332918249,12.045331979699332,31.526197898239808,2.8477090264744978,409.0945261923378,8,15
SandyBrown,36.99529016635977,11.230743306761044,33.00084964015205,3.7817035651048387,467.8009243667916,56,19
LightCyan,35.189122444377716,11.90784409977911,32.08838063044821,4.34977841863416,512.1658663881581,56,15
LightSalmon,38.775665296116884,13.052210385161311,33.265444472845786,4.574287716419565,608.2718166151668,8,10
Chartreuse,36.98504141740091,13.004362005673075,32.992573196692234,4.620416384895068,589.0264897562791,36,9
DarkGoldenRod,35.9380452301724,11.52352268106905,33.86318870719846,3.0130325004194374,444.05382657277283,28,16
Cornsilk,36.72902940108785,10.314717921893896,32.59209322575472,4.791108744558266,493.1812613907186,37,17
Magenta,37.62690680204789,12.433128529733455,32.381034590963445,4.334001444341368,532.724805462904,53,12
SaddleBrown,38.79123468689964,10.745188554182882,31.51712180250623,1.4288238768282668,275.9184206503857,36,19
DarkViolet,37.6373109611636,11.016755636715029,33.454301926040195,4.137000388171066,511.03878605116114,13,15
Chocolate,36.95395970110429,12.216854693359823,32.21552741998912,2.910530822492482,438.41774201146853,42,18
DarkViolet,37.07437106706514,12.329147021418828,31.67391550327495,3.9824623189556383,475.7250679098812,36,5
Magenta,36.01231723045213,10.806966067774699,33.71755461300513,3.7012292170202734,483.54319386538816,24,16
HotPink,37.14209368933963,12.135101396955724,33.21547157476038,5.8405058759314255,663.8036932755083,24,19
DodgerBlue,36.72527682557128,12.94155572990243,31.574138022873235,4.560396067343642,544.4092721605869,17,17
Turquoise,36.393683855020775,13.300299363336553,33.89457038870139,4.4900020655598345,630.1567281670505,10,7
Blue,36.68339299807869,10.39845771308564,33.12869268643142,3.859817998874008,461.11224843060927,58,17
PaleVioletRed,37.86144725932397,11.887800415781035,34.370327046164306,3.0466201888222324,491.9115050963458,29,11
MidnightBlue,36.45689841052433,11.591439703136587,34.08026009173408,4.652854446136779,574.4156896079883,42,19
BlanchedAlmond,37.23984661097634,13.271475042524667,31.425226880854808,4.0221029095289484,530.7667186547619,54,18
Black,39.67259095594186,12.988220598633099,33.62530726457669,3.9694177591077393,581.7987976770314,12,12
DodgerBlue,37.022268985912326,14.039867262521904,31.8627411090001,3.7382251733253336,556.2981411740467,12,14
DarkGreen,38.42286529341121,11.906507762219913,33.29258730730077,3.37668749953603,502.132789227254,58,17
BlanchedAlmond,38.40137368953426,11.13714030231066,33.749227770813306,4.595522708601322,556.1863688687886,16,6
Bisque,36.61119877576035,12.902664889103924,34.14496898723948,2.2239934582520533,475.07162989966173,53,5
Cyan,35.63211221551042,12.386516256494849,31.123974349911947,4.288486770885737,486.9470538397658,53,18
Lavender,36.308545294390356,11.822721745594304,34.278247879997245,2.11738254152726,434.1442020262987,19,11
Violet,36.35250276938114,10.9857637851215,33.66661568345138,0.9364975973183264,304.1355915788555,49,12
Fuchsia,37.0234792364057,14.132893457553365,32.259973265557015,3.7620704427115657,571.2160048349454,19,7
MistyRose,36.08964365766702,11.912210479900578,35.43316530057876,4.00096358646012,583.0796356620574,24,11
CadetBlue,39.24096484164356,11.481587147836265,31.967320947882403,3.5325171645393527,445.74984123965226,29,12
LightSteelBlue,37.181447310649894,10.04731473507118,32.149060522105984,3.5350884276189447,392.99225591403086,44,15
Brown,37.305361879286025,12.428736927868275,33.91884417783405,4.158214652664192,565.9943634015267,39,5
Salmon,36.831535850846905,11.965980266792483,33.20061634140451,3.549036057426973,499.1401524490538,52,16
FireBrick,36.97937237345656,11.121366060509414,32.53677489754807,4.129254688094536,510.5394216996283,8,18
Lime,35.90675636579306,8.668349517101323,34.083663301629485,2.2524459633808416,308.52774655803336,30,7
GreenYellow,37.645838788014025,12.504219807675257,33.025020138575876,4.051382465375181,561.5165319790891,59,5
DarkOrchid,35.4567981489283,12.132509111641538,31.268104210750717,3.0720761414868827,423.4705331738239,6,8
Blue,35.63395394740078,11.732991461588078,32.21292383005795,4.331863026751083,513.1531118530668,32,19
Olive,36.486325072393406,11.946590884981756,33.499506100675546,3.937862643180167,529.1945188649573,14,11
Wheat,37.805509432449185,12.556107616938169,32.904853667353976,0.2699010899842742,314.4385182951061,51,7
AliceBlue,37.680287608367976,12.480701517118197,32.204654645678524,3.2794662600656097,478.5842860083426,41,6
OliveDrab,37.683875373647005,12.594194066191113,32.67515450844823,2.5717778354776577,444.5821649786528,14,13
Linen,37.64780805527063,10.946841939586896,32.99838766242905,3.8260306175375134,475.0154070877503,49,15
LightSlateGray,36.83936583281821,11.48419869378604,33.9431185791017,2.402453833414224,436.7205558562188,36,15
Indigo,36.80837605948796,11.120870867123783,33.55210836340867,4.02781384191709,521.1953105318003,23,12
Lime,37.72236711094261,10.971392430875488,33.67683086814267,3.6293399152681918,478.18305971187965,19,19
SteelBlue,36.32214091690131,11.588948579712492,32.641946365588176,3.189609941879746,432.48116855701767,57,16
Olive,35.76615350038372,10.706641521307748,33.42121218172261,3.393975043434297,438.30370784642975,15,14
HoneyDew,34.77975050203264,11.07625934092972,32.76707608122926,2.5749484700250718,388.9405487921943,9,9
MidnightBlue,37.03427958207978,12.953262542191794,33.11995442833815,3.4720213800343784,534.7714849461672,21,17
DarkViolet,36.86218334634355,10.572466600106118,35.37187609232446,4.198349060814376,537.9157529213054,22,15
Sienna,37.425278680067905,11.658036814224136,33.9760825800378,2.086348146609663,407.8763782204976,18,18
Pink,36.838656786348494,13.592512657946296,34.03416353106073,3.605933917733072,618.8459704239658,23,8
LightSkyBlue,35.26149811626243,11.371767361249,32.770492158549345,4.034386130357467,502.77107456549606,5,13
SaddleBrown,37.211152581351115,11.233414953540919,33.50381038174352,2.320550249888456,397.420584096457,52,18
SteelBlue,36.929761561703394,10.290350765056484,31.87455169458537,3.4910933370091515,392.2852442462675,15,14
Thistle,38.406329010114156,14.121783839255324,32.53323998265473,5.320093863780987,689.2356997616951,13,11
BlanchedAlmond,37.67232248424959,12.415541963333617,34.85131416586477,3.130538462464844,543.1326262891694,53,5
Turquoise,34.64980004740713,10.770248917443364,34.21146128149797,4.985204970864012,577.7360248512277,54,5
Orange,36.36684324701071,12.664390524735165,33.45961931752967,1.726962043188511,436.5807403475482,45,15
Beige,37.487049248551685,12.667808875387266,34.200539409318985,3.7016222869142337,553.9946735912697,40,5
YellowGreen,36.673952738564225,13.970181074130444,31.16950679871159,1.7851739448879638,427.3565308022928,54,6
SlateGray,36.599289087393494,11.509253453525044,32.51819681399925,3.0226757598626595,424.7287739291025,14,17
Bisque,36.378271013194265,11.405770450141056,34.523019620716326,4.041244969129275,541.0498309594357,55,10
Orange,38.86023443032664,12.263717676034362,33.66599032199544,3.13952693504287,469.38314617236114,32,11
DimGray,36.166463391921475,12.710701300459249,31.60983957338964,2.5628188108032326,444.54554965110816,8,13
MediumBlue,37.071643198252396,13.471577671948914,33.70088553901973,2.3790764968915394,492.55683370047706,37,15
AntiqueWhite,36.29889307823573,11.186808718643787,33.81173340621725,4.301996499354755,535.3216100850124,24,11
Beige,38.68258378408295,11.246812606011584,34.33667722314705,2.0947616690074846,408.9583359406166,45,6
Beige,36.16604163340145,12.357638107209013,31.061325156716126,4.089330841235956,487.5554580579016,39,9
PeachPuff,36.875025808917755,11.764325958658198,33.06976829928679,3.5160510174718302,487.6462317438417,31,13
LightPink,38.12651979793058,11.761883803681748,34.60624245261783,1.8208106181524435,402.16712222372564,47,5
WhiteSmoke,35.76932963050029,11.550300110865926,34.238241911920284,4.183143661726128,551.0230017027826,27,11
MediumOrchid,35.536024530304154,12.482669924970505,32.04781463313985,3.393902788069372,497.3895577588434,49,18
Olive,36.07455114016891,11.731364294077403,30.971675643887767,4.4263640805293125,494.6386097568927,47,12
MistyRose,37.198427822725975,12.21407374586628,33.606850823118876,2.9052383614465733,479.2474167840931,22,6
DarkRed,36.874543604679936,11.903756682535946,33.448125009346555,2.7827578284994163,462.65651893471335,36,11
Pink,36.35523488364423,12.222483941893726,33.369380938205474,3.4470177927906893,515.5024796636585,49,16
DarkGray,36.53409567089256,12.005916370756164,33.452295280190306,4.712233578509767,576.4776071703129,34,9
Orchid,36.05864760322049,11.913745152838759,32.904692444916265,1.2281124234144234,357.85798360521926,14,16
PeachPuff,38.18776368086846,12.125401967944384,35.63085386109822,4.019051426800218,597.7398788791847,14,15
Magenta,37.133126759376324,11.305551430414742,32.2463499961189,1.7073897286757314,327.37795258965207,48,5
GhostWhite,37.684877275306064,11.608997070875466,34.69559119111866,3.1630919310737573,510.4013884525048,39,10
SeaShell,36.81293412550145,11.693058197072652,34.343921908427575,3.4470928961368963,510.50147847479735,58,7
DarkBlue,37.83544772741218,11.201569884684467,33.68093694960616,2.208813678005546,403.8195198321978,55,14
MediumSeaGreen,35.53914242750509,12.625432642053953,32.060914398410056,5.412357839551379,627.603318713015,45,14
DarkTurquoise,37.96597162275135,13.350631684459367,33.431097102487136,2.768851943263104,510.661792219672,57,13
Tan,36.4179847963968,13.566159613087606,33.23765998436727,3.746572973103466,573.8474377162278,28,10
PaleVioletRed,37.1902677104526,11.695736293481328,34.70252897286158,3.5765259152594644,529.0490041294304,37,18
Cornsilk,38.33257633196044,11.499409061002085,32.64677668060689,4.9582644726187,551.6201454762477,35,11
Teal,36.840085729767004,12.391422991118318,33.322501051305466,2.336484668112853,456.46951006629797,17,17
DarkMagenta,35.771016191612965,12.418808324753911,33.71598091844986,2.735159567082276,497.7786422156802,52,12
